SR_PARSED_PRICE,COMP_TITLE_LENGTH,COMP_DESCRIPTION_LENGTH,COMP_IMG_COUNT,RETAIL_SALES_VALUE,RETAIL_SALES_UNIT,SEARCH_TERM_IN_NAME,SEARCH_TERM_IN_DESC,SEARCH_TERM_COUNT_IN_NAME,SEARCH_TERM_COUNT_IN_DESC,SEARCH_TERM_FW_POS_IN_TITLE,Retailer_Margin,LAST_1_WEEK_SALES,LAST_2_WEEK_SALES,LAST_4_WEEK_SALES,LAST_8_WEEK_SALES,LAST_16_WEEK_SALES,HOLIDAY_FLAG,FB_FEEDBACK_COMMENT_COUNT,FB_FEEDBACK_AVG_RATING,AV_OOS
1.25,29,360,1,7710.85,6153,0,0,0,0,3,0.344723933559211,10222,14012,20530,37488,68571,0,2.0,5.0,0
1.35,36,92,1,3214.8,2361,0,0,0,0,4,0.432726063039734,5536,8664,17846,29834,49599,1,4.0,4.0,0
1.35,37,334,1,2836.5,2100,0,0,0,0,3,0.402628833445097,3612,6812,15375,41470,75901,0,2.0,4.5,0
5.0,38,190,1,1773.82,394,0,1,0,2,0,0.61993026059914,1006,1660,3130,18508,29946,0,123.0,4.6,0
1.99,35,128,1,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3.0,2.3,0
3.0,26,109,3,3078.0,1026,1,0,1,0,2,0.586480126488095,2718,6026,11702,16504,21361,0,1.0,5.0,0
1.5,33,384,1,10186.5,7541,1,1,1,2,3,0.346811297318443,15742,23238,32200,42725,85297,0,102.0,4.8,0
1.99,35,128,1,0.0,0,0,0,0,0,6,0.0,0,0,0,0,0,0,3.0,2.3,0
3.5,26,247,1,4253.04,1215,0,0,0,0,3,0.582751286890593,2196,6778,20714,36951,64724,0,4.0,4.0,0
2.99,26,247,1,5730.45,1911,1,1,1,2,3,0.405553287273707,4339,7393,12580,23195,44660,0,4.0,4.0,0
1.65,39,458,1,5610.8,3344,1,0,0,0,2,0.440483955970187,21786,43566,79338,140444,222706,0,5.0,3.4,0
1.99,33,244,1,7908.26,3972,0,0,0,0,0,0.246850183222369,7840,11592,19146,34853,58838,1,3.0,2.7,0
1.99,33,244,1,7241.02,3631,0,0,0,0,0,0.411749856005025,6614,9973,17813,33225,60468,0,3.0,2.7,0
0.99,26,182,1,2704.68,2732,1,1,1,2,3,0.49946408434612,5688,8532,12342,22204,84561,0,6.0,3.8,0
0.99,33,156,1,1601.82,1618,1,0,1,0,3,0.480884953349542,2996,4685,8559,16114,39294,0,6.0,5.0,0
1.35,37,165,4,5545.15,4103,0,0,0,0,3,0.320236483849173,8173,12391,24232,55877,79369,0,2.0,4.5,0
0.99,30,331,1,3538.37,3563,1,0,1,0,3,0.338348615977835,5255,8437,17030,28386,64366,0,6.0,4.7,0
1.25,22,199,1,83818.5,67044,0,0,0,0,3,0.421068766967066,92122,113042,149272,220022,348132,0,4.0,4.0,0
0.99,26,182,1,1248.39,1261,1,1,1,2,3,0.331563002467261,2454,3730,6369,16193,45889,1,6.0,3.8,0
3.5,23,289,4,6473.66,1849,0,0,0,0,3,0.353850039231338,3595,8496,13379,29686,50704,0,91.0,4.6,0
0.99,35,371,1,3544.42,3568,0,0,0,0,0,0.0,11784,15897,23123,35327,52877,1,6.0,4.2,0
1.65,33,271,1,8290.5,4994,1,1,1,1,3,0.532670828179642,11787,22706,39828,51954,137842,0,103.0,4.8,0
0.99,33,531,1,6035.48,6055,1,1,1,2,3,0.0,11668,17114,24053,56924,105485,0,4.0,3.0,0
2.0,30,324,1,6587.05,3293,1,1,1,2,2,0.399535197374396,5984,8594,13390,24390,56258,1,6.0,4.3,0
1.25,29,360,1,5269.0,4206,0,0,0,0,0,0.389830386696972,8544,12624,19990,34278,67278,0,2.0,5.0,0
1.25,24,220,1,11315.0,9052,0,1,0,1,2,0.346945661039842,18640,28973,48649,87057,161639,0,6.0,4.8,0
1.5,43,197,1,21827.0,14486,1,1,1,1,3,0.452840017500085,27330,38236,50334,131134,241296,0,6.0,4.2,0
3.5,31,96,1,2894.5,827,1,0,1,0,4,0.329668777777777,1463,1734,1880,1880,1880,0,1.0,5.0,0
1.8,30,246,1,11386.4,7589,1,0,1,0,3,0.405938811327695,14845,20323,25979,49015,103706,0,4.0,5.0,0
3.5,28,110,1,29514.0,11802,0,0,0,0,2,0.281165703322995,40226,57327,65131,71123,77129,1,1.0,3.0,0
1.5,33,384,1,13122.54,9547,1,1,1,2,3,0.320523370922257,20735,30956,47845,72504,100151,0,102.0,4.8,0
1.99,33,244,1,4715.54,2364,0,0,0,0,4,0.144994328336305,7256,8498,15165,26960,56741,0,3.0,2.7,0
0.99,33,156,1,1849.32,1868,1,1,1,2,2,0.480884953349542,3648,5358,8354,15758,37366,0,6.0,5.0,0
2.5,49,199,1,7705.55,3267,1,0,1,0,2,0.397400921536284,5056,7866,18921,46119,72254,0,5.0,4.2,0
1.35,33,95,1,1448.85,1068,0,0,0,0,3,0.428506440073714,2732,4974,12729,22987,41972,0,5.0,4.6,0
1.25,24,220,1,13302.5,10642,0,0,0,0,4,0.215313075023741,21805,31675,51664,90882,196518,1,6.0,4.8,0
1.5,25,560,1,7972.6,5292,0,0,0,0,4,0.0,7697,11164,22225,48036,101340,0,5.0,3.4,0
1.99,36,308,1,16540.14,8292,0,0,0,0,2,0.42370655473418,16846,25847,43819,75064,102737,0,2.0,4.0,0
1.25,25,110,1,6991.5,5590,0,1,0,1,0,0.0,11151,17192,32407,66300,121967,1,1.0,1.0,0
0.99,33,156,1,2036.43,2057,1,1,1,2,2,-0.763436146284498,3925,5705,9033,15974,36137,0,6.0,5.0,0
3.0,26,109,3,6775.0,3387,0,0,0,0,2,0.32876910045796,5676,6695,8770,14204,25114,0,1.0,5.0,0
1.25,18,441,1,24477.5,19576,0,0,0,0,0,1.44954902994811,40852,60700,100180,173236,320144,0,3.0,2.3,0
1.25,29,360,1,7710.85,6153,0,0,0,0,0,0.344723933559211,10222,14012,20530,37488,68571,0,2.0,5.0,0
2.0,48,108,5,2644.0,1322,1,0,0,0,4,0.366471287393162,2700,4072,11068,16411,26299,0,32.0,4.4,0
2.25,33,244,1,5727.85,2529,0,0,0,0,4,0.434406832012857,4693,5904,12365,45440,94657,0,3.0,2.7,0
0.99,30,331,1,3538.37,3563,1,1,1,2,2,0.338348615977835,5255,8437,17030,28386,64366,0,6.0,4.7,0
2.0,30,324,1,1478.55,739,1,0,1,0,3,0.320529577278139,2432,4673,11157,24005,50860,0,6.0,4.3,0
1.5,24,368,1,39518.7,26343,0,0,0,0,4,0.300651814259499,64347,72777,84326,123454,200800,0,6.0,4.8,0
1.35,37,334,1,2836.5,2100,0,0,0,0,3,0.402628833445097,3612,6812,15375,41470,75901,0,2.0,4.5,0
1.0,35,342,1,2182.31,2188,0,0,0,0,0,0.0,3812,5177,8941,22948,47447,0,6.0,4.2,0
3.0,24,109,1,29277.0,14592,0,0,0,0,0,0.200521991042342,16373,18054,21134,30037,52023,0,71.0,4.7,0
1.8,30,246,1,11026.5,7350,1,0,1,0,3,0.731105196923503,14036,18743,24012,56343,126566,0,3.0,5.0,0
3.5,59,312,1,14297.5,4085,0,0,0,0,3,0.439432033082233,7708,11753,23695,33491,90554,0,11.0,4.9,0
1.35,33,433,1,8408.1,6179,0,0,0,0,3,0.409760363901903,13171,19206,26477,65443,132882,0,5.0,5.0,0
2.0,30,324,1,5382.8,2691,1,0,1,0,3,0.399528722044735,5301,7765,12615,25621,60221,0,6.0,4.3,0
3.6,26,353,1,6863.1,1916,0,0,0,0,3,0.456554561400244,3881,6166,10405,21074,41430,0,4.0,4.0,0
1.25,18,441,1,29223.5,23374,0,1,0,1,0,0.412022818459386,44700,66202,106872,187476,336472,0,4.0,3.0,0
1.25,44,87,4,725.0,580,1,0,0,0,3,0.407694185766455,1295,1966,3338,6122,10239,1,1.0,5.0,0
1.35,36,182,4,3121.05,2308,0,0,0,0,0,0.337861286038593,3725,6300,12242,23641,46511,0,3.0,5.0,1
5.0,17,109,1,6135.0,1533,0,0,0,0,0,0.329709369735977,2813,4027,6244,9338,16812,0,6.0,1.5,0
1.65,33,271,1,12221.1,9048,1,1,1,1,3,0.425622563021147,17122,20859,25130,81278,123552,1,103.0,4.8,0
1.65,33,271,1,5421.8,3814,1,0,1,0,3,0.40530647705052,7234,10734,25514,47719,102690,1,103.0,4.8,0
1.25,18,159,3,21159.0,16924,0,0,0,0,3,0.382790355403714,34066,54348,93816,166788,299698,0,3.0,2.3,0
3.0,18,101,3,1911.0,637,0,0,0,0,2,-2.66513445578231,1492,2469,4382,16000,25860,1,1.0,5.0,0
0.99,33,156,1,1995.41,2010,1,1,1,2,2,0.489323078590977,4015,6019,9660,14971,29649,0,6.0,5.0,0
1.5,44,87,4,1989.0,1326,1,1,1,1,2,0.428544470204516,2198,2207,2316,7659,14144,1,9.0,4.8,0
3.5,26,247,1,12452.5,4150,1,1,1,1,2,0.513245761896407,6464,8119,10315,35703,64255,0,4.0,4.0,0
1.65,33,384,1,13336.15,9869,0,0,0,0,3,0.426030618886835,16643,19235,25271,46419,109376,0,103.0,4.8,0
2.0,44,315,1,1500.0,750,1,0,1,0,5,0.0,751,751,751,751,751,0,1.0,5.0,0
2.0,49,199,1,10870.0,5435,1,0,1,0,2,0.449416813132354,11055,23179,34683,48556,72969,1,5.0,4.2,0
1.5,33,384,1,11075.4,8201,1,0,1,0,3,0.168887364766657,15697,21747,27535,37822,80872,0,102.0,4.8,0
3.5,28,111,1,2330.5,931,0,0,0,0,2,0.265468134102166,1643,1845,1845,1845,1845,0,1.0,3.0,0
5.0,36,111,1,5767.0,1261,1,0,0,0,3,0.433527914243002,2948,4424,6858,18094,41588,0,14.0,1.7,0
3.0,24,109,1,3339.45,1113,0,0,0,0,0,0.54460947108197,2498,17214,47515,74532,100883,0,71.0,4.7,0
5.0,36,111,1,3600.0,720,1,1,1,2,3,0.511849799107142,1432,10333,23871,33244,35924,0,12.0,1.4,0
1.5,25,560,1,3935.0,2612,0,0,0,0,4,0.0,11832,20482,36829,59614,127493,1,5.0,3.4,0
0.99,33,531,1,5292.54,5326,0,1,0,0,3,0.0,11593,17458,28624,48567,93063,1,4.0,3.0,0
1.25,22,199,1,13614.0,10876,0,0,0,0,3,0.430021378940745,28918,47552,106808,259146,400580,0,5.0,4.0,0
4.0,26,565,1,5288.19,1616,1,1,1,2,2,0.538026221165628,2633,9422,23631,42653,68655,0,5.0,4.2,0
3.5,34,274,1,50362.55,15981,1,0,0,0,3,0.463585524908432,27105,40547,52586,79273,106003,1,92.0,4.6,0
1.65,48,197,1,25946.5,15634,1,0,1,0,3,0.445800956357239,30388,44688,72018,110396,255692,1,6.0,4.2,0
2.0,57,460,4,1932.9,966,1,1,1,0,5,0.367763593429684,1835,2719,4302,6073,13482,0,46.0,4.2,0
1.35,26,70,3,2875.5,2130,0,0,0,0,2,0.357264666677362,4228,6399,10454,17751,33644,1,,,0
1.25,45,68,4,495.0,396,0,0,0,0,4,0.387734938888225,814,1315,2285,3701,3776,0,1.0,5.0,0
1.99,36,308,1,1798.32,902,0,0,0,0,2,0.0596398308558548,4451,4611,14232,46280,110283,0,5.0,4.0,0
1.35,29,433,1,27506.1,20368,0,0,0,0,0,0.412260670580553,29503,37450,52748,87807,133599,1,4.0,5.0,0
1.8,30,246,1,6770.49,4077,1,0,1,0,3,0.473459552650624,10889,17375,39747,81558,115512,0,3.0,5.0,0
1.25,37,165,4,3063.7,2447,0,0,0,0,3,0.293100741761161,4691,7413,14047,26193,45912,1,1.0,4.0,0
3.5,30,110,1,5484.5,2425,1,0,1,0,2,0.386364050757499,3724,5053,6770,8720,9106,0,1.0,5.0,0
3.5,32,92,1,21650.0,10819,1,0,0,0,2,0.430365240963595,20208,25992,33440,41675,49255,0,3.0,5.0,0
1.99,36,308,1,17057.78,8554,0,0,0,0,2,0.423538503537562,17555,26601,43749,73133,98707,0,2.0,4.0,0
2.25,33,244,1,7176.55,3161,0,0,0,0,4,0.435770560273714,5974,8503,11878,37465,94075,0,3.0,2.7,0
5.0,22,46,1,1390.0,289,0,0,0,0,0,0.457190187899873,3555,6491,14214,16887,19124,0,5.0,2.4,0
2.5,41,342,1,12054.9,4759,1,0,1,0,2,0.356529357392045,9128,12972,19450,35727,58227,1,8.0,4.2,0
4.0,34,274,1,12341.0,3085,1,1,1,1,4,0.486770627460067,7624,14240,23853,34620,116977,0,92.0,4.6,0
1.25,33,95,1,1736.25,1382,0,0,0,0,3,0.407713655452218,2772,3892,5841,9231,18286,1,1.0,5.0,0
3.5,49,110,1,9779.0,3130,1,0,1,0,2,0.283899451782703,5685,7431,12264,18534,37255,0,7.0,5.0,0
1.25,26,70,3,2537.8,2030,0,0,0,0,2,0.226347551480839,3981,5707,9091,14643,28505,0,,,0
1.65,33,271,1,3236.75,1939,1,1,1,1,3,0.580482882981137,6057,24151,58087,85054,128510,0,103.0,4.8,0
1.8,30,246,1,6770.49,4077,1,0,1,0,3,0.473459552650624,10889,17375,39747,81558,115512,0,3.0,5.0,0
0.99,26,607,1,1716.77,1734,1,1,1,2,2,0.248533864863403,3417,4993,8248,14392,24087,0,8.0,4.1,0
3.49,38,230,1,4551.44,1304,0,0,0,0,5,0.434650646118201,2528,4180,5452,12442,16712,1,123.0,4.6,0
5.0,38,190,1,1940.0,388,0,0,0,0,5,0.615711401302401,1444,3082,3846,6582,28240,0,124.0,4.6,0
2.99,26,247,1,7121.37,2376,0,0,0,0,3,0.434287555805869,5070,7528,12991,22732,67025,0,4.0,4.0,0
1.8,30,246,1,11386.4,7589,0,0,0,0,3,0.405938811327695,14845,20323,25979,49015,103706,0,4.0,5.0,0
3.5,30,110,1,13635.0,6812,1,0,1,0,2,-0.251175931932305,11369,13916,18979,204049,226774,1,7.0,5.0,0
3.5,26,102,1,2993.25,977,1,0,1,0,3,-0.310736679762311,4919,8917,11590,140582,185056,1,5.0,4.4,0
1.7,37,204,1,418.2,246,0,0,0,0,5,0.666151317588865,594,732,989,1355,2129,0,1.0,5.0,0
1.25,37,165,4,14909.25,11889,0,0,0,0,3,0.344347525875424,15275,18434,23125,35668,58775,0,1.0,4.0,0
1.35,36,180,1,4101.7,2974,0,0,0,0,3,0.416709340835822,5766,8324,11411,22160,40956,0,3.0,5.0,0
1.99,33,244,1,8707.08,4360,0,0,0,0,0,0.335243557527154,6980,9075,16155,30069,60569,0,3.0,2.7,0
1.65,33,384,1,12315.3,9120,1,1,1,2,3,0.425624521546149,18989,25763,31325,45992,115584,0,103.0,4.8,0
1.99,33,244,1,8707.08,4360,0,0,0,0,0,0.335243557527154,6980,9075,16155,30069,60569,0,3.0,2.7,0
3.0,24,109,1,38514.0,19248,0,0,0,0,0,0.342390121821134,37647,52641,69014,75313,97323,0,71.0,4.7,0
1.99,33,244,1,8364.7,4192,0,0,0,0,0,0.145280010646029,6556,11448,14997,28596,57167,0,3.0,2.7,0
1.8,30,246,1,11040.3,7359,1,0,1,0,3,0.445886014067435,14640,20996,27611,36079,68251,0,2.0,5.0,0
1.25,27,203,1,3103.25,2478,0,0,0,0,2,0.394852053846355,4905,7214,11575,20025,33164,0,1.0,1.0,0
1.5,18,458,1,22754.4,15110,0,0,0,0,3,0.452174733694533,36312,54558,76216,121758,234790,0,4.0,3.0,0
1.5,28,502,1,4749.5,3166,0,0,0,0,4,0.451263328124252,6085,8772,12481,31704,73408,0,3.0,3.0,0
3.5,30,110,1,142847.5,71390,1,0,1,0,2,0.420770556444035,115890,155650,191392,204749,209962,1,5.0,5.0,0
1.35,27,203,1,4334.0,3206,0,0,0,0,2,0.28385755411969,6438,9905,15621,28852,50217,0,4.0,4.0,0
0.99,26,182,1,1003.86,1014,1,1,1,2,2,0.730556885139271,4270,6534,21016,50811,86516,0,5.0,4.4,0
1.25,27,203,1,3532.15,2686,0,0,0,0,2,0.26380701645289,5716,8900,15702,28064,47526,0,4.0,4.0,0
1.35,33,95,1,2833.5,2085,0,0,0,0,3,0.379450935583609,4308,6525,10581,19454,32112,0,1.0,5.0,0
0.99,26,182,1,1192.95,1205,0,0,0,0,0,0.560633918161724,2463,3652,6071,11422,20992,0,7.0,4.0,0
1.8,30,246,1,4772.18,2651,1,1,1,2,3,0.77590835592752,5269,9346,22644,73559,116430,0,3.0,5.0,0
1.25,36,182,4,3625.1,2888,0,0,0,0,3,0.240029537162362,5880,8716,14090,21979,41592,0,1.0,5.0,0
1.5,33,384,1,11075.4,8201,1,1,1,2,3,0.168887364766657,15697,21747,27535,37822,80872,0,102.0,4.8,0
1.25,25,110,1,10503.5,8393,0,0,0,0,4,0.0,16708,24078,36368,59556,128777,1,1.0,1.0,0
1.25,26,70,3,2604.7,2021,0,0,0,0,2,0.238940968400553,4016,5880,9861,16471,29076,0,,,0
2.0,57,460,4,2086.75,1043,1,1,1,0,5,0.360822358566846,1921,2876,4803,8386,13533,0,46.0,4.2,0
2.0,44,315,1,10124.0,5062,0,0,0,0,5,0.0,9255,12111,12862,12862,12862,1,1.0,5.0,0
1.25,36,182,4,3463.2,2765,0,0,0,0,3,0.346103175223055,5374,7619,11187,20673,39631,0,1.0,5.0,0
2.99,26,247,1,7350.28,2458,1,1,1,1,2,0.422431157585149,4891,7921,13265,23598,80127,0,4.0,4.0,0
1.25,25,110,1,11111.25,8887,0,1,0,1,0,0.0,18230,27004,43744,76062,130801,0,3.0,2.3,0
3.0,26,102,1,2139.0,713,1,0,1,0,3,0.54899113596083,1353,1928,3123,5585,5639,0,1.0,5.0,0
0.99,26,182,1,1181.07,1193,1,1,1,2,2,0.472868503385725,2469,3753,6400,17548,49826,0,6.0,3.8,0
1.25,36,182,4,3014.0,2407,0,0,0,0,3,0.411516519553971,4657,6755,10240,16031,34742,1,1.0,5.0,0
1.25,25,110,1,11295.0,9026,0,1,0,1,0,0.0,18533,27164,44961,79818,137539,0,3.0,2.3,0
1.25,18,441,1,56460.0,45160,0,0,0,0,0,0.430024885293295,119914,148088,192788,276236,429032,0,4.0,3.0,0
1.35,27,186,1,3954.9,2858,0,0,0,0,2,0.418380059950216,5264,7012,9561,18290,32665,0,4.0,4.0,0
3.0,31,96,3,0.0,0,1,0,1,0,3,0.0,0,0,0,0,0,0,4.0,4.0,0
3.5,23,274,1,25959.5,8240,0,0,0,0,3,0.356981968784792,15220,21461,30080,42449,70796,0,92.0,4.6,0
1.49,30,366,1,15385.65,8443,1,1,1,1,2,0.463773720021891,16512,23147,30874,60402,285771,0,11.0,3.7,0
1.25,36,182,4,3243.25,2592,0,0,0,0,0,0.391397322002513,5102,7563,12379,21550,33067,0,1.0,5.0,0
1.5,24,368,1,2978.2,2005,0,0,0,0,4,0.36993744214264,11549,21057,40817,79650,156950,0,6.0,4.8,0
2.99,26,247,1,5730.45,1911,0,0,0,0,3,0.405553287273707,4339,7393,12580,23195,44660,0,4.0,4.0,0
1.5,28,502,1,3759.4,2506,0,0,0,0,4,0.451263945912063,3709,5412,12468,38290,79277,0,3.0,3.0,0
1.35,37,334,1,5671.2,4199,0,0,0,0,3,0.400296138954342,9313,14615,22828,36443,65376,1,2.0,4.5,0
2.99,26,247,1,7350.28,2458,0,0,0,0,3,0.422431157585149,4891,7921,13265,23598,80127,0,4.0,4.0,0
1.65,33,271,1,8290.5,4994,1,0,1,0,3,0.532670828179642,11787,22706,39828,51954,137842,0,103.0,4.8,0
3.0,24,109,1,7430.0,3713,0,0,0,0,0,0.288571493289648,5783,7330,16163,23575,54687,1,71.0,4.7,0
1.25,37,165,4,3413.25,2722,0,0,0,0,3,0.294186736719473,5965,9356,15642,27285,45972,1,1.0,4.0,0
3.6,26,344,1,14359.05,4785,1,1,1,1,2,0.413006273424235,9509,13548,17321,31142,50300,1,5.0,4.2,0
2.99,26,247,1,6184.29,2063,1,1,1,1,2,0.276377920482174,5936,9391,16035,52365,82479,1,4.0,4.0,0
3.5,30,110,1,3479.0,994,1,0,0,0,2,0.603477306200825,1717,2359,3259,4053,4053,0,1.0,5.0,0
1.25,22,199,1,23052.8,18436,0,1,0,1,0,0.443277041020172,35956,52890,84422,146546,267846,0,4.0,4.0,0
1.25,24,220,1,17587.5,14070,0,0,0,0,0,0.331489108289241,21118,29312,90184,160243,232763,0,6.0,4.8,0
2.2,31,96,3,0.0,0,0,0,0,0,3,0.0,0,0,0,0,0,0,4.0,4.0,0
1.25,22,199,1,18255.7,14600,0,1,0,1,0,0.457925478923999,29564,44590,71946,127050,358326,0,4.0,4.0,0
1.5,24,368,1,11678.7,7785,0,1,0,2,2,0.321661894434121,17081,25881,62801,168179,237496,1,7.0,4.8,0
3.0,31,96,3,0.0,0,1,0,1,0,3,0.0,0,0,0,0,0,1,4.0,4.0,0
0.99,26,182,1,2926.44,2956,1,1,1,2,2,0.499464084346121,5800,8416,10624,30626,86857,1,6.0,3.8,0
1.5,33,384,1,3824.56,2638,1,0,1,0,3,0.407535235639262,9616,13915,25641,45688,79121,0,102.0,4.8,0
1.99,36,308,1,7069.28,3549,0,0,0,0,2,0.0587922858490145,3709,5506,21655,53728,118382,0,5.0,4.0,0
3.0,24,109,1,6639.0,3318,0,0,0,0,0,0.317130857728461,5045,6149,8647,62918,85753,0,71.0,4.7,0
3.5,23,289,4,13107.75,4031,0,0,0,0,3,0.173056481415618,7961,11382,16898,38237,123699,0,92.0,4.6,0
1.65,48,197,1,26556.6,16004,1,0,0,0,3,0.445718328770876,30928,46562,75616,118598,262700,0,6.0,4.2,0
1.5,44,87,4,2259.0,1506,1,1,1,1,2,0.438817519085417,2798,4061,6259,6893,13571,0,9.0,4.8,0
2.99,26,565,1,8507.09,2827,1,1,1,3,3,0.497625251993075,4443,5460,20401,42471,69518,0,5.0,4.2,0
1.5,43,197,1,19281.0,12844,1,0,1,0,2,0.450799863085656,23750,28496,51222,135640,265600,0,6.0,4.2,0
0.99,26,182,1,1396.89,1411,1,1,1,2,2,0.5213912481268,2863,4037,6487,11379,21571,0,8.0,4.1,0
1.25,24,220,1,10325.0,8260,0,0,0,0,0,0.215313075023741,18902,30065,49758,88955,166654,1,6.0,4.8,0
5.0,17,111,1,1000.0,200,0,0,0,0,0,0.522784013605442,573,1146,2067,3283,18227,0,11.0,1.5,0
5.0,36,111,1,3409.0,712,1,0,0,0,3,0.470299772328849,9613,17928,30990,32770,35591,0,12.0,1.4,0
2.99,26,247,1,7350.28,2458,0,0,0,0,3,0.422431157585149,4891,7921,13265,23598,80127,0,4.0,4.0,0
3.0,30,366,1,9312.0,3104,1,1,1,1,2,-1.82409589178866,6330,10477,19193,61031,112795,0,13.0,3.7,0
1.25,27,203,1,2899.75,2309,0,0,0,0,2,0.396551236848839,4540,6670,11128,17743,32285,0,1.0,1.0,0
1.25,37,165,4,4063.75,3243,0,0,0,0,3,0.293699100503652,6634,9821,15841,27439,47202,1,1.0,4.0,0
1.5,25,110,1,7853.0,5223,0,0,0,0,0,0.0,15665,26275,43824,79898,148113,0,3.0,2.3,0
3.5,31,98,1,3325.0,950,0,0,0,0,4,0.585191576479076,1609,2268,3592,6066,6212,0,1.0,5.0,0
2.25,47,124,1,5692.16,2530,0,1,0,1,3,0.345722494165229,5005,7332,11096,16734,43007,0,4.0,3.2,0
1.25,22,199,1,18255.7,14600,0,0,0,0,3,0.457925478923999,29564,44590,71946,127050,358326,0,4.0,4.0,0
1.5,18,458,1,22754.4,15110,0,0,0,0,3,0.452174733694533,36312,54558,76216,121758,234790,0,4.0,3.0,0
3.0,24,109,1,5343.45,1781,0,0,0,0,0,0.465361236767606,3462,5110,8080,16992,40986,0,71.0,4.7,0
3.5,31,98,1,8205.0,4101,1,0,1,0,4,0.431711964550492,9321,13366,18644,21617,24856,0,2.0,5.0,0
3.6,26,353,1,7062.5,1965,1,1,1,2,2,0.50404181258115,4250,6578,10917,21852,41577,0,4.0,4.0,0
1.25,44,87,4,956.25,765,1,0,0,0,3,0.445597448346717,1458,2069,2950,4505,8194,1,1.0,5.0,0
5.0,37,181,1,5676.0,1892,0,0,0,0,4,0.466321878553471,4046,8312,10222,10910,12954,1,1.0,5.0,0
1.5,28,101,3,15696.6,10464,0,0,0,0,4,0.436169425635225,13816,19451,31663,52168,91183,1,3.0,3.0,0
1.5,24,368,1,13945.9,9296,0,0,0,0,0,0.321684614038074,18096,27233,87617,162399,240044,1,6.0,4.8,0
1.49,25,560,1,14716.43,9839,0,0,0,0,0,0.0,18786,26479,38091,55024,113562,1,5.0,3.4,0
1.35,23,92,1,4255.65,3137,0,0,0,0,3,0.414078532834135,6078,9039,15311,25651,37419,0,4.0,4.0,0
1.5,39,96,1,8546.0,5697,1,0,1,0,3,0.393429628034395,10793,15810,24077,39113,88302,1,7.0,4.4,0
2.0,30,324,1,8508.9,4254,1,0,1,0,3,0.399502988067037,7547,10238,15312,25651,52923,1,6.0,4.3,0
1.24,26,349,1,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3.0,5.0,0
5.0,38,325,4,1350.5,270,0,0,0,0,5,0.562778571682852,622,3258,9622,16222,20332,0,123.0,4.6,0
1.25,24,220,1,12666.25,10133,0,0,0,0,4,0.387390040285899,19973,29510,52270,128384,239467,1,6.0,4.8,0
1.0,35,342,1,1588.4,1577,0,0,0,0,0,0.0,3764,6545,13988,28002,49047,0,6.0,4.2,0
3.0,18,101,3,3122.86,1048,1,0,1,0,2,0.627342677490035,2123,3959,7250,13467,98935,1,1.0,5.0,0
1.25,45,68,4,578.75,463,0,0,0,0,4,0.387734938888225,859,1277,2303,3996,4191,0,1.0,5.0,0
1.25,18,159,3,23390.5,18708,0,0,0,0,3,0.443111302116013,35632,52774,93468,167800,306106,0,3.0,2.3,0
1.25,42,94,1,8885.0,7088,0,0,0,0,5,0.413365190296937,13678,19810,29680,50424,91912,0,67.0,4.4,0
1.25,27,203,1,3516.0,2800,0,0,0,0,2,0.336860152646372,5316,7878,12783,21664,34254,1,1.0,1.0,0
1.5,39,96,1,2619.1,1746,1,0,1,0,3,0.554502980040598,4514,9710,26852,49038,89142,0,7.0,4.4,0
3.5,26,565,1,8964.5,2561,1,1,1,3,3,0.49677671044811,6088,10873,19636,31323,51201,1,5.0,4.2,0
2.0,30,324,1,2458.8,1229,1,0,1,0,3,0.47174264004495,1968,3661,7968,22624,45554,0,6.0,4.3,0
1.25,22,199,1,31351.5,25078,0,0,0,0,0,0.421049383141702,45998,64490,99834,170498,296426,0,4.0,4.0,0
3.5,26,247,1,12936.0,4311,1,1,1,2,3,0.520279810071519,8537,23949,40641,64590,96143,0,4.0,4.0,0
1.8,30,246,1,10886.3,7256,1,0,1,0,3,0.405913013540889,12734,15539,22683,44077,114985,0,4.0,5.0,0
5.0,38,325,4,2251.0,528,0,0,0,0,5,0.583877380120214,2032,3158,4522,14264,36002,0,122.0,4.6,0
1.35,42,94,1,10929.0,8090,0,0,0,0,5,0.428297261467094,15440,22842,38176,70136,125046,0,68.0,4.4,0
3.5,23,274,1,35805.55,11124,0,0,0,0,3,0.474811896691469,24566,30262,44845,66685,93443,1,92.0,4.6,0
1.25,42,94,1,8327.5,6634,0,0,0,0,5,0.414182449405433,13792,20880,33602,50022,94376,0,68.0,4.4,0
1.65,44,476,1,1767.15,1071,1,1,1,2,2,0.437620647715915,2323,3540,5524,8733,21389,1,9.0,4.8,0
5.0,38,325,4,4325.0,1228,0,0,0,0,5,0.241616922702521,2292,2590,3112,5338,9778,0,123.0,4.6,0
1.35,37,334,1,6195.75,4500,0,0,0,0,3,0.343637136443412,8791,12473,17784,31059,70842,0,2.0,4.5,0
0.99,35,371,1,3269.31,3291,0,0,0,0,0,0.0,7008,9788,13953,25188,45948,1,6.0,4.2,0
3.5,26,247,1,8166.22,2333,0,0,0,0,3,0.380279173170694,6644,10870,34902,62773,91606,0,4.0,4.0,0
